,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude,Leak Risk
104749,113414,1538461,693722,N,1,2,6220,B3780,0.0,17017339290000.0,232730,CV RA SUP;SHARP 10,001-ALT,33.0,,,,,10100.0,9192,9478,232730,32.5651520401429,-93.99825379054859,
14963,113415,1752921,615886,N,1,2,5096,C332,0.0,17013214890000.0,232734,CV RA SUQ;WAITES 21,001,31.0,,,,,9700.0,0,0,232734,32.357467409293896,-93.3003166258561,
24889,113416,1706004,635898,N,1,2,3608,A1760,0.0,17015238990000.0,232735,LCV RA SUR;ROACH 36,003-ALT,33.0,,,,,10080.0,9148,9917,232735,32.411430483485496,-93.4528184050212,
46380,113420,1709870,516060,N,1,2,7651,B300,230.0,17081208580000.0,232747,BRINKERHOFF ETAL SWD,001,26.0,II,5,,,7950.0,3430,3674,232747,32.0821165974476,-93.4369370449071,
180,113422,1920899,665098,N,1,2,8310,R3800,0.0,17061208230000.0,232750,HOSS SU28;LIVINGSTON ETAL 2,001-ALT,33.0,,,,,9600.0,6480,6559,232750,32.4949856626888,-92.7567010708392,
181,113422,1920899,665098,N,1,2,8310,R3800,0.0,17061208230000.0,232750,HOSS SU28;LIVINGSTON ETAL 2,001-ALT,33.0,,,,,9600.0,6480,6559,232750,32.4949856626888,-92.7567010708392,
182,113422,1920899,665098,N,1,2,8310,R3800,0.0,17061208230000.0,232750,HOSS SU28;LIVINGSTON ETAL 2,001-ALT,33.0,,,,,9600.0,6480,6559,232750,32.4949856626888,-92.7567010708392,
8744,113427,1798888,668855,N,1,2,16,T287,0.0,17013215290000.0,232762,HOSS B RA SUHH;STREETMAN ETAL,001-ALT,33.0,,,,,10140.0,8363,9374,232762,32.503908365292304,-93.15248868344091,
18526,113436,2086715,561332,N,1,2,9238,X004,0.0,17021214590000.0,232772,CV RA SUH;DEVON-DONNER 12,001,18.0,,,1140.0,,17500.0,0,0,232772,32.2097014002098,-92.21977975540578,
13045,113440,1758766,659596,N,1,2,8270,2836,0.0,17119219560000.0,232777,HOSS B SUH;WORSHAM 10,001-ALT,33.0,,,,,9400.0,6928,9148,232777,32.4777289853797,-93.28240932164441,
12031,113446,1803470,552790,N,1,2,2368,R3800,0.0,17013215310000.0,232798,HOSS RA SU29;WEYERHAEUSER CO24,001,33.0,,,,,15500.0,7318,7324,232798,32.1849488845818,-93.13542059064942,
15633,113451,2093134,626283,N,1,4,2616,D070,0.0,17073219780000.0,232807,HOSS B RB SUB;VAN ZILE,001,23.0,,,890.0,,7000.0,6483,6487,232807,32.388190626397,-92.1984400595622,
2403,113458,1919362,719534,N,1,2,8891,R3800,0.0,17061208260000.0,232821,LCV RA SUTT;LAUNITEDMETHC&FS10,001-ALT,33.0,,,,,10990.0,9190,10254,232821,32.6445982674004,-92.7621131709304,
94253,113463,1566925,531688,N,1,2,1464,60005,0.0,17031239110000.0,232830,HOSS RA SU11;MASON ESTATE 15,1-D-ALT,33.0,,,,,10600.0,7408,9240,232830,32.1208434344099,-93.8990895999973,
4666,113470,1937452,738466,N,1,2,4499,N119,0.0,17061208280000.0,232837,HALL SUE;TATUM 29,001-ALT,33.0,,,,,9125.0,8850,8870,232837,32.6967386215086,-92.7034614844966,
39196,113472,1734788,800431,N,1,2,2944,X004,0.0,17119220090000.0,232840,CV SU;XTO PARDEE CO 26,001,33.0,,,,,11500.0,10877,11104,232840,32.8642957868189,-93.3637995353858,
2933,113477,1880100,592194,N,1,2,5956,R3800,0.0,17013214990000.0,232854,CV RA SUA;MARTIN TIMBER 9,001,33.0,,,,,17500.0,12447,13931,232854,32.2942585691582,-92.8881781217182,
2934,113477,1880100,592194,N,1,2,5956,R3800,0.0,17013214990000.0,232854,CV RA SUA;MARTIN TIMBER 9,001,33.0,,,,,17500.0,12447,13931,232854,32.2942585691582,-92.8881781217182,
2935,113477,1880100,592194,N,1,2,5956,R3800,0.0,17013214990000.0,232854,CV RA SUA;MARTIN TIMBER 9,001,33.0,,,,,17500.0,12447,13931,232854,32.2942585691582,-92.8881781217182,
45953,113479,1670724,669280,N,1,2,8358,E4161,0.0,17015237930000.0,232856,LCV RA SUU;USA (PARCEL 2),053-ALT,33.0,,,,,9582.0,5503,9382,232856,32.5022793183741,-93.5681976613883,
63889,113485,1645515,571521,N,1,2,2360,A1760,0.0,17031239140000.0,232862,CV RA SU69;HUNT PLYWOOD B,003-ALT,33.0,,,,,9945.0,9340,9808,232862,32.2328687981993,-93.64660660682378,
80360,113488,1588208,539376,N,1,2,4541,60005,0.0,17031239150000.0,232874,CV RA SUH;JOHN F BURFORD 5,003-ALT,33.0,,,,,10440.0,7844,10316,232874,32.1427117899511,-93.83065218453889,
80361,113488,1588208,539376,N,1,2,4541,60005,0.0,17031239150000.0,232874,CV RA SUH;JOHN F BURFORD 5,003-ALT,33.0,,,,,10440.0,7844,10316,232874,32.1427117899511,-93.83065218453889,
6,113497,1919657,653245,N,1,2,8310,R3800,0.0,17061208190000.0,232888,FWL SUF;MORGAN ETAL,001-D,33.0,,,,,8600.0,5283,5289,232888,32.462397510259,-92.7606369462446,
170,113513,1927254,661282,N,1,2,8310,R3800,0.0,17061208310000.0,232910,HOSS SU24;W J BELTON 1,001,33.0,,,,,9623.0,7988,9476,232910,32.4845362807895,-92.7360629198279,
171,113513,1927254,661282,N,1,2,8310,R3800,0.0,17061208310000.0,232910,HOSS SU24;W J BELTON 1,001,33.0,,,,,9623.0,7988,9476,232910,32.4845362807895,-92.7360629198279,
81496,113521,1570863,594100,N,1,2,2360,60005,0.0,17017339460000.0,232921,CV RA SU86;SOARING RIDGE 15,001,33.0,,,,,10450.0,9180,9200,232921,32.2925318865462,-93.8889514282066,
81497,113521,1570863,594100,N,1,2,2360,60005,0.0,17017339460000.0,232921,CV RA SU86;SOARING RIDGE 15,001,33.0,,,,,10450.0,9180,9200,232921,32.2925318865462,-93.8889514282066,
112815,113528,1538027,558479,N,1,2,1464,D6883,0.0,17031238990000.0,232947,HOSS RA SU73;TAYLOR,002-D,33.0,,,,,10207.0,6723,6845,232947,32.1934239167488,-93.99361678844471,
3003,113529,1895736,720918,N,1,2,8891,R3800,0.0,17061208320000.0,232948,LCV RA SUE;SHRINERS HOSPITAL12,001,33.0,,,,,11550.0,10054,10284,232948,32.6482227666992,-92.8388785771174,
61577,113530,1653212,567759,N,1,2,2360,60005,0.0,17031239220000.0,232949,CV RA SU74;NABORS 8,002-ALT,33.0,,,,,9990.0,9095,9902,232949,32.222749321567505,-93.62158968457192,
60742,113534,1654514,567812,N,1,2,2360,60005,0.0,17031239230000.0,232955,CV RA SU74;NABORS 8,003-ALT,33.0,,,,,9990.0,9133,9924,232955,32.2229319495383,-93.61738140112058,
44444,113535,1677056,608922,N,1,2,3608,A1760,0.0,17015239160000.0,232956,HOSS RA SU49;SNYDER 36,003-ALT,33.0,,,,,9808.0,5852,5854,232956,32.3365491995327,-93.54577254625342,
44445,113535,1677056,608922,N,1,2,3608,A1760,0.0,17015239160000.0,232956,HOSS RA SU49;SNYDER 36,003-ALT,33.0,,,,,9808.0,5852,5854,232956,32.3365491995327,-93.54577254625342,
14245,113538,1752921,654000,N,1,2,8270,2836,0.0,17119220120000.0,232960,HOSS B SUW;FELTS ETAL 16,001-ALT,33.0,,,,,9650.0,7356,9462,232960,32.4622302587467,-93.3012282886517,
9568,113539,1796067,683421,N,1,2,16,2836,0.0,17013215350000.0,232961,HOSS B RA SUD;WOODARD WALKER14,004-ALT,33.0,,,,,9600.0,7356,9108,232961,32.5438970694595,-93.1619273521135,
109195,113541,1564054,810121,N,1,2,2152,3255,0.0,17017339560000.0,232967,HORTON,012,33.0,,,,,1037.0,1028,1037,232967,32.885978819255904,-93.9201405224251,
35968,113543,1689283,618278,N,1,2,3608,A1760,0.0,17015239190000.0,232970,LCV RA SUP;ELSTON 21,001,33.0,,,,,9720.0,5960,9590,232970,32.362583766495106,-93.5064680655086,
35969,113543,1689283,618278,N,1,2,3608,A1760,0.0,17015239190000.0,232970,LCV RA SUP;ELSTON 21,001,33.0,,,,,9720.0,5960,9590,232970,32.362583766495106,-93.5064680655086,
116392,113549,1563019,478980,N,1,2,6156,C332,0.0,17031238370000.0,232977,HOSS SUV;MCCOY 4,001,33.0,,,,,8900.0,6426,8768,232977,31.975823088600002,-93.9094935543252,
116393,113549,1563019,478980,N,1,2,6156,C332,0.0,17031238370000.0,232977,HOSS SUV;MCCOY 4,001,33.0,,,,,8900.0,6426,8768,232977,31.975823088600002,-93.9094935543252,
46518,113554,1669488,668965,N,1,4,8358,E4161,0.0,17015239210000.0,232983,LCV RA SUU;USA (PARCEL 2),068-ALT,33.0,,,,,9700.0,5286,9225,232983,32.5013800022815,-93.5721963783118,
11199,113565,1777681,678968,N,1,2,16,D2420,0.0,17119220130000.0,233000,HILL RB SUH;BUTLER 19,001-ALT,33.0,,,,,7000.0,5365,5394,233000,32.5313352680308,-93.22149312883471,
80030,113568,1590275,537613,N,1,2,4541,60005,0.0,17031239280000.0,233008,CV RA SUH;A V YOUNG 5,002-ALT,33.0,,,,,10422.0,7100,10288,233008,32.1379353041813,-93.82390489969428,
80031,113568,1590275,537613,N,1,2,4541,60005,0.0,17031239280000.0,233008,CV RA SUH;A V YOUNG 5,002-ALT,33.0,,,,,10422.0,7100,10288,233008,32.1379353041813,-93.82390489969428,
16053,113571,1742543,615953,N,1,2,5096,C332,0.0,17013215390000.0,233012,CV RA SUX;SUST FOR 19,001,33.0,,,,,10600.0,8581,9024,233012,32.3574364240792,-93.33392591098159,
93394,113588,1588215,484018,N,1,2,8575,A4382,0.0,17031239290000.0,233050,JAMES RB SUH;JEWELL J HAMITER,002-ALT,33.0,,,,,10049.0,5525,10049,233050,31.9905455028026,-93.82843984842779,
73627,113597,1613975,558777,N,1,2,4541,60005,0.0,17031239310000.0,233071,CV RA SUBB;KILLIAN 13,001-ALT,33.0,,,,,10250.0,9338,10210,233071,32.1968817967974,-93.74812779237058,
73628,113597,1613975,558777,N,1,2,4541,60005,0.0,17031239310000.0,233071,CV RA SUBB;KILLIAN 13,001-ALT,33.0,,,,,10250.0,9338,10210,233071,32.1968817967974,-93.74812779237058,
40583,113602,1680311,648181,N,1,2,8358,A1760,0.0,17015239340000.0,233081,LCV RA SUE;MURFF HEIRS 19,001-ALT,33.0,,,,,8700.0,8027,8407,233081,32.4445434595801,-93.5364491418598,
40584,113602,1680311,648181,N,1,2,8358,A1760,0.0,17015239340000.0,233081,LCV RA SUE;MURFF HEIRS 19,001-ALT,33.0,,,,,8700.0,8027,8407,233081,32.4445434595801,-93.5364491418598,
76555,113609,1592742,721313,N,1,2,3360,C332,0.0,17017339730000.0,233089,PET RA SUB;FRANKS 17,001,34.0,,,,,9200.0,5292,5304,233089,32.642921477531,-93.8231769934717,
76556,113609,1592742,721313,N,1,2,3360,C332,0.0,17017339730000.0,233089,PET RA SUB;FRANKS 17,001,34.0,,,,,9200.0,5292,5304,233089,32.642921477531,-93.8231769934717,
103116,113615,1575017,489377,N,1,2,4160,C047,0.0,17031239340000.0,233095,HOSS RA SUH;MCCOY B,005-ALT,33.0,,,,,8000.0,6564,6672,233095,32.004824870315105,-93.87122623930719,
73461,113617,1648410,484655,N,1,2,7651,6318,0.0,17031239350000.0,233099,HOSS RA SUI;PALMER,001,33.0,,,,,8821.0,6770,8728,233099,31.9941749097038,-93.6343075292457,
73462,113617,1648410,484655,N,1,2,7651,6318,0.0,17031239350000.0,233099,HOSS RA SUI;PALMER,001,33.0,,,,,8821.0,6770,8728,233099,31.9941749097038,-93.6343075292457,
39491,113625,1684813,618090,N,1,2,3608,A1760,0.0,17015239410000.0,233109,LCV RA SUZ;ELSTON 20,005-ALT,33.0,,,,,9650.0,5873,9494,233109,32.361952147950696,-93.52093829222972,
39492,113625,1684813,618090,N,1,2,3608,A1760,0.0,17015239410000.0,233109,LCV RA SUZ;ELSTON 20,005-ALT,33.0,,,,,9650.0,5873,9494,233109,32.361952147950696,-93.52093829222972,
49812,113627,1664280,621466,N,1,2,3608,A1760,0.0,17015233800000.0,233115,LCV RA SU71;CAPLIS 15,008-ALT,33.0,,,,,10300.0,6852,9740,233115,32.3706827943156,-93.5875425896228,
49813,113627,1664280,621466,N,1,2,3608,A1760,0.0,17015233800000.0,233115,LCV RA SU71;CAPLIS 15,008-ALT,33.0,,,,,10300.0,6852,9740,233115,32.3706827943156,-93.5875425896228,
49814,113627,1664280,621466,N,1,2,3608,A1760,0.0,17015233800000.0,233115,LCV RA SU71;CAPLIS 15,008-ALT,33.0,,,,,10300.0,6852,9740,233115,32.3706827943156,-93.5875425896228,
49815,113627,1664280,621466,N,1,2,3608,A1760,0.0,17015233800000.0,233115,LCV RA SU71;CAPLIS 15,008-ALT,33.0,,,,,10300.0,6852,9740,233115,32.3706827943156,-93.5875425896228,
81464,113634,2084776,341098,N,1,2,7040,X004,0.0,17059253280000.0,233125,WX A RD SUCC;IPB LLS,193,33.0,,,,,4300.0,3364,3368,233125,31.6042900472268,-92.227833401534,
889,113638,1957376,622579,N,1,2,9203,C440,0.0,17049207000000.0,233129,LCV RA SUU;LA MINERALS 13A,001-ALT,33.0,,,,,14400.0,12950,13752,233129,32.3782948829078,-92.6382194097674,
80362,113642,1588208,539376,N,1,2,4541,60005,0.0,17031239150000.0,233139,HOSS RA SU33;JOHN F BURFORD 5,3-D-ALT,33.0,,,,,10440.0,7844,9018,233139,32.1427117899511,-93.83065218453889,
63651,113652,1641765,588568,N,1,2,2360,A1760,0.0,17031238530000.0,233155,CV RA SUR;WHITED EST 24,002-ALT,33.0,,,,,9550.0,7956,9394,233155,32.2796163188041,-93.6593229185129,
44096,113657,1677101,612573,N,1,2,3608,A1760,0.0,17015239550000.0,233165,LCV RA SU85;EGP 25,003-ALT,33.0,,,,,9900.0,8706,9495,233165,32.346585771967604,-93.5457408462488,
91932,113661,1592783,479154,N,1,2,8575,C047,0.0,17031239410000.0,233172,HOSS RA SUI;BATES ETAL,002-ALT,33.0,,,,,8000.0,7160,7622,233172,31.977328223184198,-93.81351639921499,
39592,113662,1684883,616766,N,1,5,3608,A1760,0.0,17015239570000.0,233173,LCV RA SUZ;ELSTON 20,006-ALT,33.0,,,,,9640.0,8658,9546,233173,32.358314735834696,-93.52067124532391,
43707,113670,1677764,612575,N,1,2,3608,A1760,0.0,17015239600000.0,233182,CV RA SU45;ELM GROVE PLTN 30,005-ALT,33.0,,,,,9210.0,5808,8948,233182,32.346608827329305,-93.5435941814152,
43708,113670,1677764,612575,N,1,2,3608,A1760,0.0,17015239600000.0,233182,CV RA SU45;ELM GROVE PLTN 30,005-ALT,33.0,,,,,9210.0,5808,8948,233182,32.346608827329305,-93.5435941814152,
42590,113671,1679673,614207,N,1,2,3608,A1760,0.0,17015239610000.0,233183,LCV RA SUAA;ELM GROVE PLTN 30,006-ALT,33.0,,,,,9700.0,5902,9506,233183,32.351144998504,-93.5374635818821,
42591,113671,1679673,614207,N,1,2,3608,A1760,0.0,17015239610000.0,233183,LCV RA SUAA;ELM GROVE PLTN 30,006-ALT,33.0,,,,,9700.0,5902,9506,233183,32.351144998504,-93.5374635818821,
67801,113676,1641107,757330,N,1,2,1448,E6963,0.0,17015239620000.0,233194,VUA;HUDSON HEIRS ETAL,001,34.0,,,,,9265.0,8402,8555,233194,32.7434323525325,-93.66733209995941,
90,113681,1925799,657046,N,1,2,8310,N119,0.0,17061208370000.0,233204,HOSS SU25;MADDEN 12,001,33.0,,,,,9650.0,7981,9386,233204,32.472884134703,-92.7407509291523,
124140,113692,1525682,544406,N,1,2,1464,60005,0.0,17031239500000.0,233231,HOSS RA SU46;FORTENBERRY ETAL,002-ALT,33.0,,,,,8891.0,6716,8752,233231,32.1542685050769,-94.03287769730659,
7032,113694,2024378,622155,N,1,2,9203,T4402,0.0,17049207020000.0,233236,LCV RA SU153;WEYERHAEUSER 13,001-ALT,33.0,,,,,14500.0,10786,10794,233236,32.3771780229346,-92.42118775941601,
7033,113694,2024378,622155,N,1,2,9203,T4402,0.0,17049207020000.0,233236,LCV RA SU153;WEYERHAEUSER 13,001-ALT,33.0,,,,,14500.0,10786,10794,233236,32.3771780229346,-92.42118775941601,
69368,113697,1625420,579367,N,1,2,2360,60005,0.0,17031239510000.0,233239,HOSS RA SUGG;THOMAS ETAL 28,001-ALT,33.0,,,,,9990.0,7574,8652,233239,32.2538344951146,-93.71187420272508,
69369,113697,1625420,579367,N,1,2,2360,60005,0.0,17031239510000.0,233239,HOSS RA SUGG;THOMAS ETAL 28,001-ALT,33.0,,,,,9990.0,7574,8652,233239,32.2538344951146,-93.71187420272508,
120612,113711,1531500,547764,N,1,2,1464,60005,0.0,17031239530000.0,233262,HOSS RA SU2;W H BAGLEY JR,002-ALT,33.0,,,,,8900.0,6660,8822,233262,32.163723298601,-94.0142310957534,
63232,113718,1646855,574058,N,1,2,2360,E183,0.0,17031239550000.0,233276,CV RA SU62;HUNT 31,001,33.0,,,,,9950.0,8916,9720,233276,32.2398811847055,-93.6423596045133,
56404,113732,1659800,576488,N,1,2,2360,A1760,0.0,17017339960000.0,233305,CV RA SU64;SMITH 33,001-ALT,33.0,,,,,9880.0,9320,9721,233305,32.2469285608273,-93.6005735356139,
62841,113748,1651697,562548,N,1,2,2360,60005,0.0,17031239600000.0,233324,CV RA SU76;DILLARD 17,002-ALT,33.0,,,,,10500.0,9202,10021,233324,32.2083824530459,-93.62631354220171,
80032,113756,1590275,537613,N,1,2,4541,60005,0.0,17031239280000.0,233339,HOSS RA SU33;A V YOUNG 5,2-D-ALT,33.0,,,,,10422.0,7100,9134,233339,32.1379353041813,-93.82390489969428,
43066,113769,1678154,617856,N,1,2,3608,A1760,0.0,17015239690000.0,233368,LCV RA SUN;ROBERTS 19,003-ALT,33.0,,,,,9652.0,7575,9406,233368,32.3611347968347,-93.5424957862283,
43067,113769,1678154,617856,N,1,2,3608,A1760,0.0,17015239690000.0,233368,LCV RA SUN;ROBERTS 19,003-ALT,33.0,,,,,9652.0,7575,9406,233368,32.3611347968347,-93.5424957862283,
43068,113769,1678154,617856,N,1,2,3608,A1760,0.0,17015239690000.0,233368,LCV RA SUN;ROBERTS 19,003-ALT,33.0,,,,,9652.0,7575,9406,233368,32.3611347968347,-93.5424957862283,
50275,113771,1666878,598961,N,1,2,3608,A1760,0.0,17017340030000.0,233370,CV RA SU70;W K CUPPLES 10,002-ALT,33.0,,,,,9426.0,8904,9118,233370,32.3088956117541,-93.57840345372108,
85664,113773,1563799,587276,N,1,2,2360,60005,0.0,17017340050000.0,233372,CV RA SU87;FEIST 21,001,33.0,,,,,10460.0,8990,9381,233372,32.2735247696095,-93.9115222968737,
60574,113775,1653451,572537,N,1,2,2360,60005,0.0,17031238150000.0,233374,CV RA SU68;HERRING 5,001-ALT,33.0,,,,,9990.0,8970,9756,233374,32.235889574023105,-93.6209765064772,
73936,113778,1602080,604310,N,1,2,2360,C441,0.0,17031239640000.0,233377,HOSS RA SU113;PICKETT 3,001,33.0,,,,,11000.0,6779,6785,233377,32.3216543063796,-93.7883278003475,
73937,113778,1602080,604310,N,1,2,2360,C441,0.0,17031239640000.0,233377,HOSS RA SU113;PICKETT 3,001,33.0,,,,,11000.0,6779,6785,233377,32.3216543063796,-93.7883278003475,
104023,113788,1538923,689861,N,1,2,6220,B3780,0.0,17017340060000.0,233398,CV RA SUQ;MCMILLON 15,001-ALT,33.0,,,,,9800.0,9308,9536,233398,32.5545584430566,-93.99658144663559,
64913,113801,1646718,556437,N,1,2,2360,E183,0.0,17031239690000.0,233418,HOSS RA SU120;DILLARD 19,001,33.0,,,,,10230.0,7826,8698,233418,32.1914416816046,-93.6422027255149,
64914,113801,1646718,556437,N,1,2,2360,E183,0.0,17031239690000.0,233418,HOSS RA SU120;DILLARD 19,001,33.0,,,,,10230.0,7826,8698,233418,32.1914416816046,-93.6422027255149,
63279,113804,1652216,556917,N,1,2,2360,E183,0.0,17031239700000.0,233421,CV RA SU114;EL&T FOREST RES 20,001,33.0,,,,,10300.0,9280,9640,233421,32.1929190211113,-93.6244469206012,
64229,113815,2082988,417820,N,1,2,7130,X004,0.0,17059253380000.0,233436,WX D RA SU248;LA CENT O&G,C86-ALT,33.0,,,,,2955.0,2194,2202,233436,31.8152181458518,-92.2329719554344,
64230,113815,2082988,417820,N,1,2,7130,X004,0.0,17059253380000.0,233436,WX D RA SU248;LA CENT O&G,C86-ALT,33.0,,,,,2955.0,2194,2202,233436,31.8152181458518,-92.2329719554344,
50648,113819,1666884,594505,N,1,2,3608,A1760,0.0,17017340120000.0,233443,CV RA SU70;HUTCHINSON 10,002-ALT,33.0,,,,,9585.0,9018,9332,233443,32.296647628517,-93.5782406232901,
104862,113826,1594242,449746,N,1,2,1440,A4382,0.0,17031239720000.0,233452,JAMES RB SUF;CPS TIMBERLANDS33,001,33.0,,,,,11205.0,5797,5797,233452,31.8965391451408,-93.80766740644209,
112635,113832,1537469,561533,N,1,2,1464,D6883,0.0,17017340170000.0,233459,CV RA SU78;W F JOHNSON,001,33.0,,,,,10300.0,9549,10048,233459,32.2017971000232,-93.9955565511542,
79106,113833,1574479,664675,N,1,2,4313,2706,420.0,17017026920000.0,233460,WALLACE SWD,004,26.0,II,5,,,6300.0,975,1000,233460,32.4866351132028,-93.88015747775721,
42840,113842,1679472,612501,N,1,2,3608,A1760,0.0,17015239810000.0,233480,CV RA SU45;ELM GROVE PLTN 30,007-ALT,33.0,,,,,9150.0,5823,8826,233480,32.3464504923666,-93.53806155187429,
42841,113842,1679472,612501,N,1,2,3608,A1760,0.0,17015239810000.0,233480,CV RA SU45;ELM GROVE PLTN 30,007-ALT,33.0,,,,,9150.0,5823,8826,233480,32.3464504923666,-93.53806155187429,
111052,113845,1553903,514640,N,1,2,1464,60005,0.0,17031239740000.0,233489,CV RA SU56;MARTIN ETAL 31,001,33.0,,,,,10350.0,9514,10044,233489,32.073514656433204,-93.9404177212636,
77273,113848,1600477,542884,N,1,2,4541,60005,0.0,17031239760000.0,233492,CV RA SUE;SAMPLE,004-ALT,33.0,,,,,10700.0,9690,10178,233492,32.1527619364981,-93.7911498305413,
14684,113852,1753655,620949,N,1,2,5096,X004,0.0,17013215570000.0,233496,HOSS B SUQ;T J COLLINS 16,001,33.0,,,,,10737.0,8126,8348,233496,32.371399009457605,-93.298060293871,
16980,113853,1738522,611864,N,1,2,5096,C332,0.0,17013215580000.0,233497,CV RA SUBB;SUSTAINABLEFOREST25,001,33.0,,,,,10800.0,9229,9420,233497,32.3461112142609,-93.3468439267633,
79326,113855,1579520,588722,N,1,2,2360,60005,0.0,17017340180000.0,233499,CV RA SU90;ADAMS 24,001,33.0,,,,,10500.0,9862,9872,233499,32.2780515958341,-93.8607197390674,
13037,113856,1758878,660996,N,1,2,8270,2836,0.0,17119220290000.0,233505,HOSS B SUH;WORSHAM 10,002-ALT,33.0,,,,,9600.0,6869,9065,233505,32.4815792681692,-93.28207887868021,
46989,113865,1668038,652514,N,1,2,8358,A1760,0.0,17015238800000.0,233520,HOSS TP SUQ;SKANNAL 14,002-ALT,33.0,,,,,6712.0,6117,6464,233520,32.4561242800162,-93.5763695867317,
46990,113865,1668038,652514,N,1,2,8358,A1760,0.0,17015238800000.0,233520,HOSS TP SUQ;SKANNAL 14,002-ALT,33.0,,,,,6712.0,6117,6464,233520,32.4561242800162,-93.5763695867317,
109002,113868,1536318,587817,N,1,2,1464,60005,,17017340220000.0,233524,CV RB SUA;JO SELLERS ETAL 22,001,33.0,,,0.0,,11000.0,8934,8948,233524,32.273997532174896,-94.0004527543231,
109003,113868,1536318,587817,N,1,2,1464,60005,,17017340220000.0,233524,CV RB SUA;JO SELLERS ETAL 22,001,33.0,,,0.0,,11000.0,8934,8948,233524,32.273997532174896,-94.0004527543231,
69576,113885,2088179,400780,N,1,2,7130,X004,0.0,17059253570000.0,233550,WX H RA SU566;LA CENT O&G,A-182,33.0,,,,,3600.0,3181,3184,233550,31.768337850416398,-92.2164029735342,
69577,113885,2088179,400780,N,1,2,7130,X004,0.0,17059253570000.0,233550,WX H RA SU566;LA CENT O&G,A-182,33.0,,,,,3600.0,3181,3184,233550,31.768337850416398,-92.2164029735342,
69578,113885,2088179,400780,N,1,2,7130,X004,0.0,17059253570000.0,233550,WX H RA SU566;LA CENT O&G,A-182,33.0,,,,,3600.0,3181,3184,233550,31.768337850416398,-92.2164029735342,
69579,113885,2088179,400780,N,1,2,7130,X004,0.0,17059253570000.0,233550,WX H RA SU566;LA CENT O&G,A-182,33.0,,,,,3600.0,3181,3184,233550,31.768337850416398,-92.2164029735342,
108542,113890,1559957,506522,N,1,2,1464,60005,0.0,17031239780000.0,233557,CV RA SU57;L BILLINGSLEY 5,001,33.0,,,,,10200.0,9796,10074,233557,32.051419850392605,-93.92053101721778,
75416,113908,1594965,605283,N,1,2,2360,C441,0.0,17017340300000.0,233582,CV RA SU107;BURNS 4,001,33.0,,,,,11000.0,9123,9267,233582,32.3240942626719,-93.8113968010256,
43942,113919,1677738,610220,N,1,2,3608,A1760,0.0,17015239940000.0,233595,CV RA SU45;ELM GROVE PLTN 30,009-ALT,33.0,,,,,9250.0,5756,9032,233595,32.3401350330048,-93.54360498270799,
43943,113919,1677738,610220,N,1,2,3608,A1760,0.0,17015239940000.0,233595,CV RA SU45;ELM GROVE PLTN 30,009-ALT,33.0,,,,,9250.0,5756,9032,233595,32.3401350330048,-93.54360498270799,
43201,113920,1678891,611670,N,1,2,3608,A1760,0.0,17015239950000.0,233596,HOSS RA SU45;ELM GROVE PLTN 30,010-ALT,33.0,,,,,9260.0,5832,8058,233596,32.3441510490225,-93.53991696608671,
43202,113920,1678891,611670,N,1,2,3608,A1760,0.0,17015239950000.0,233596,HOSS RA SU45;ELM GROVE PLTN 30,010-ALT,33.0,,,,,9260.0,5832,8058,233596,32.3441510490225,-93.53991696608671,
8,113926,1920457,653381,N,1,2,8310,R3800,0.0,17061208090000.0,233613,CORLEY,001-D,31.0,,,0.0,,9607.0,0,0,233613,32.4627765691245,-92.7580442647905,
