,Unnamed: 0,Lambert-X,Lambert-Y,Zone,Coord System,Coord Source,Field ID,Org ID,Area USDW Value,API Num,Serial Num,Well Name,Well Num,Well Status,Class,Class Type,USDW Value,Source Area USDW Value,Measured Depth,Upper Perf,Lower Perf,Well Serial Num,Latitude,Longitude
72951,85414,2075520,377300,N,1,3,8015,X004,,17059224350000,183153,IPB LLS SWD,057,9.0,II,5,0.0,,3810.0,1700,1710,183153,31.7038739269816,-92.2573057108064
72952,85414,2075520,377300,N,1,3,8015,X004,,17059224350000,183153,IPB LLS SWD,057,9.0,II,5,0.0,,3810.0,1700,1710,183153,31.7038739269816,-92.2573057108064
41474,85511,2032647,440861,N,1,5,3080,M7343,,17127212750000,183298,TREMONT LBR CO SWD,30,9.0,II,5,1205.0,,1508.0,1492,1502,183298,31.878796840912198,-92.39497190410559
41475,85511,2032647,440861,N,1,5,3080,M7343,,17127212750000,183298,TREMONT LBR CO SWD,30,9.0,II,5,1205.0,,1508.0,1492,1502,183298,31.878796840912198,-92.39497190410559
32548,85515,1700780,720080,N,1,3,1432,0492,,17015218750000,183303,BLVU-NAC-FF-4SU;WYCHE,016-1,9.0,II,9-FF,0.0,,501.0,389,418,183303,32.642677600682696,-93.47219172843842
32549,85515,1700780,720080,N,1,3,1432,0492,,17015218750000,183303,BLVU-NAC-FF-4SU;WYCHE,016-1,9.0,II,9-FF,0.0,,501.0,389,418,183303,32.642677600682696,-93.47219172843842
95834,85520,1554290,734150,N,1,3,2152,5126,205.0,17017252720000,183308,J S NOEL SWD,001,9.0,II,5,,,918.0,850,870,183308,32.6768491064236,-93.94863433321491
95835,85520,1554290,734150,N,1,3,2152,5126,205.0,17017252720000,183308,J S NOEL SWD,001,9.0,II,5,,,918.0,850,870,183308,32.6768491064236,-93.94863433321491
95836,85520,1554290,734150,N,1,3,2152,5126,205.0,17017252720000,183308,J S NOEL SWD,001,9.0,II,5,,,918.0,850,870,183308,32.6768491064236,-93.94863433321491
95837,85520,1554290,734150,N,1,3,2152,5126,205.0,17017252720000,183308,J S NOEL SWD,001,9.0,II,5,,,918.0,850,870,183308,32.6768491064236,-93.94863433321491
32464,85536,1700780,719700,N,1,3,1432,0492,,17015218800000,183330,BLVU-NAC-FF-4SU;WYCHE,015-1,9.0,II,9-FF,0.0,,500.0,393,405,183330,32.6416332170705,-93.47218065397709
123970,85537,1534510,788050,N,1,3,2152,0672,,17017252780000,183331,THIGPEN SWD,013,9.0,II,5,0.0,,1212.0,1122,1128,183331,32.8242281817051,-94.01535526985609
123971,85537,1534510,788050,N,1,3,2152,0672,,17017252780000,183331,THIGPEN SWD,013,9.0,II,5,0.0,,1212.0,1122,1128,183331,32.8242281817051,-94.01535526985609
68070,85648,2054710,387520,N,1,3,6076,C428,,17059224600000,183524,LENA MAXWELL ETAL SWD,010,9.0,II,5,,,1814.0,1200,1210,183524,31.7320801807571,-92.32416933237221
68071,85648,2054710,387520,N,1,3,6076,C428,,17059224600000,183524,LENA MAXWELL ETAL SWD,010,9.0,II,5,,,1814.0,1200,1210,183524,31.7320801807571,-92.32416933237221
68072,85648,2054710,387520,N,1,3,6076,C428,,17059224600000,183524,LENA MAXWELL ETAL SWD,010,9.0,II,5,,,1814.0,1200,1210,183524,31.7320801807571,-92.32416933237221
68073,85648,2054710,387520,N,1,3,6076,C428,,17059224600000,183524,LENA MAXWELL ETAL SWD,010,9.0,II,5,,,1814.0,1200,1210,183524,31.7320801807571,-92.32416933237221
101203,85691,1575200,811290,N,1,3,2152,3062,,17017253270000,183610,T LEA SWD,002,9.0,II,5,0.0,,1120.0,1080,1096,183610,32.889587513074105,-93.88388807221149
101204,85691,1575200,811290,N,1,3,2152,3062,,17017253270000,183610,T LEA SWD,002,9.0,II,5,0.0,,1120.0,1080,1096,183610,32.889587513074105,-93.88388807221149
50729,85707,1660084,653419,N,1,5,8358,1228,225.0,17015218840000,183639,WELCH SWD,003,9.0,II,5,0.0,,4520.0,1654,1737,183639,32.4583920373087,-93.60218425917878
50730,85707,1660084,653419,N,1,5,8358,1228,225.0,17015218840000,183639,WELCH SWD,003,9.0,II,5,0.0,,4520.0,1654,1737,183639,32.4583920373087,-93.60218425917878
50731,85707,1660084,653419,N,1,5,8358,1228,225.0,17015218840000,183639,WELCH SWD,003,9.0,II,5,0.0,,4520.0,1654,1737,183639,32.4583920373087,-93.60218425917878
50732,85707,1660084,653419,N,1,5,8358,1228,225.0,17015218840000,183639,WELCH SWD,003,9.0,II,5,0.0,,4520.0,1654,1737,183639,32.4583920373087,-93.60218425917878
97066,85727,1578900,810080,N,1,3,2152,3255,290.0,17017253370000,183679,KIRBY SWD,005,9.0,II,5,,,1115.0,1040,1110,183679,32.8863917504914,-93.8717873100757
97067,85727,1578900,810080,N,1,3,2152,3255,290.0,17017253370000,183679,KIRBY SWD,005,9.0,II,5,,,1115.0,1040,1110,183679,32.8863917504914,-93.8717873100757
110413,85828,1558350,799820,N,1,3,2152,5536,,17017253700000,183854,GAULT A SWD,001,9.0,II,5,0.0,,1825.0,1152,1188,183854,32.8574651130086,-93.938272506854
110414,85828,1558350,799820,N,1,3,2152,5536,,17017253700000,183854,GAULT A SWD,001,9.0,II,5,0.0,,1825.0,1152,1188,183854,32.8574651130086,-93.938272506854
110415,85828,1558350,799820,N,1,3,2152,5536,,17017253700000,183854,GAULT A SWD,001,9.0,II,5,0.0,,1825.0,1152,1188,183854,32.8574651130086,-93.938272506854
110416,85828,1558350,799820,N,1,3,2152,5536,,17017253700000,183854,GAULT A SWD,001,9.0,II,5,0.0,,1825.0,1152,1188,183854,32.8574651130086,-93.938272506854
110417,85828,1558350,799820,N,1,3,2152,5536,,17017253700000,183854,GAULT A SWD,001,9.0,II,5,0.0,,1825.0,1152,1188,183854,32.8574651130086,-93.938272506854
55821,85853,2057420,421690,N,1,3,9031,3525,590.0,17059224770000,183883,MMH 821 SWD,008,9.0,II,5,1108.0,,1620.0,1120,1140,183883,31.826003639419604,-92.31526601932751
55822,85853,2057420,421690,N,1,3,9031,3525,590.0,17059224770000,183883,MMH 821 SWD,008,9.0,II,5,1108.0,,1620.0,1120,1140,183883,31.826003639419604,-92.31526601932751
114916,85887,1562690,821800,N,1,3,2152,M191,,17017253880000,183937,CAPI BB PET RA SU;HAWKINS,001,9.0,II,9-IW,0.0,,5660.0,2711,2720,183937,32.9180228658429,-93.92508283353929
114917,85887,1562690,821800,N,1,3,2152,M191,,17017253880000,183937,CAPI BB PET RA SU;HAWKINS,001,9.0,II,9-IW,0.0,,5660.0,2711,2720,183937,32.9180228658429,-93.92508283353929
114918,85887,1562690,821800,N,1,3,2152,M191,,17017253880000,183937,CAPI BB PET RA SU;HAWKINS,001,9.0,II,9-IW,0.0,,5660.0,2711,2720,183937,32.9180228658429,-93.92508283353929
114919,85887,1562690,821800,N,1,3,2152,M191,,17017253880000,183937,CAPI BB PET RA SU;HAWKINS,001,9.0,II,9-IW,0.0,,5660.0,2711,2720,183937,32.9180228658429,-93.92508283353929
114920,85887,1562690,821800,N,1,3,2152,M191,,17017253880000,183937,CAPI BB PET RA SU;HAWKINS,001,9.0,II,9-IW,0.0,,5660.0,2711,2720,183937,32.9180228658429,-93.92508283353929
130224,85889,2201390,329720,N,1,3,2224,L6103,,17025210600000,183940,FAIRBANKS SWD,001,9.0,II,5,0.0,,2600.0,2050,2060,183940,31.5716489333214,-91.85347784921619
130225,85889,2201390,329720,N,1,3,2224,L6103,,17025210600000,183940,FAIRBANKS SWD,001,9.0,II,5,0.0,,2600.0,2050,2060,183940,31.5716489333214,-91.85347784921619
130226,85889,2201390,329720,N,1,3,2224,L6103,,17025210600000,183940,FAIRBANKS SWD,001,9.0,II,5,0.0,,2600.0,2050,2060,183940,31.5716489333214,-91.85347784921619
121375,86040,1543200,797300,N,1,3,2152,0753,475.0,17017254490000,184211,MONTEREY COUNTRY CLUB SWD,004,9.0,II,5,0.0,,1200.0,1164,1174,184211,32.8499781078276,-93.98748543709641
121376,86040,1543200,797300,N,1,3,2152,0753,475.0,17017254490000,184211,MONTEREY COUNTRY CLUB SWD,004,9.0,II,5,0.0,,1200.0,1164,1174,184211,32.8499781078276,-93.98748543709641
97326,86204,1578610,809980,N,1,3,2152,3255,290.0,17017255120000,184519,KIRBY SWD,002,9.0,II,5,0.0,,1250.0,1107,1250,184519,32.8861068595492,-93.8727276838181
97327,86204,1578610,809980,N,1,3,2152,3255,290.0,17017255120000,184519,KIRBY SWD,002,9.0,II,5,0.0,,1250.0,1107,1250,184519,32.8861068595492,-93.8727276838181
97328,86204,1578610,809980,N,1,3,2152,3255,290.0,17017255120000,184519,KIRBY SWD,002,9.0,II,5,0.0,,1250.0,1107,1250,184519,32.8861068595492,-93.8727276838181
135710,86212,2215920,292520,N,1,3,7967,W2320,500.0,17025210640000,184532,MONTGOMERY SWD,001,9.0,II,5,0.0,,6029.0,3138,3158,184532,31.4691353443075,-91.80758494959179
135711,86212,2215920,292520,N,1,3,7967,W2320,500.0,17025210640000,184532,MONTGOMERY SWD,001,9.0,II,5,0.0,,6029.0,3138,3158,184532,31.4691353443075,-91.80758494959179
119961,86273,1546360,799250,N,1,3,2152,C1840,320.0,17017255340000,184659,PARKER A SWD,041,9.0,II,5,,,1134.0,1097,1100,184659,32.855455479768096,-93.9772844188044
119962,86273,1546360,799250,N,1,3,2152,C1840,320.0,17017255340000,184659,PARKER A SWD,041,9.0,II,5,,,1134.0,1097,1100,184659,32.855455479768096,-93.9772844188044
59857,86329,2086350,433390,N,1,3,7130,C019,,17059217170000,184731,J E HARRIS SWD,003,9.0,II,5,1105.0,,3005.0,1620,1630,184731,31.857997461215895,-92.2220199865087
59858,86329,2086350,433390,N,1,3,7130,C019,,17059217170000,184731,J E HARRIS SWD,003,9.0,II,5,1105.0,,3005.0,1620,1630,184731,31.857997461215895,-92.2220199865087
59859,86329,2086350,433390,N,1,3,7130,C019,,17059217170000,184731,J E HARRIS SWD,003,9.0,II,5,1105.0,,3005.0,1620,1630,184731,31.857997461215895,-92.2220199865087
120054,86337,1546820,800780,N,1,3,2152,4661,,17017255580000,184742,PARKER A SWD,004,9.0,II,5,0.0,,1200.0,1155,1165,184742,32.8596771182944,-93.9758545910633
120055,86337,1546820,800780,N,1,3,2152,4661,,17017255580000,184742,PARKER A SWD,004,9.0,II,5,0.0,,1200.0,1155,1165,184742,32.8596771182944,-93.9758545910633
56998,86351,1716250,832500,N,1,3,7922,L043,,17119205490000,184764,ELLEN SMITH SWD,001,9.0,II,5,0.0,,3256.0,1890,2048,184764,32.9520031328546,-93.4250553941038
56999,86351,1716250,832500,N,1,3,7922,L043,,17119205490000,184764,ELLEN SMITH SWD,001,9.0,II,5,0.0,,3256.0,1890,2048,184764,32.9520031328546,-93.4250553941038
57000,86351,1716250,832500,N,1,3,7922,L043,,17119205490000,184764,ELLEN SMITH SWD,001,9.0,II,5,0.0,,3256.0,1890,2048,184764,32.9520031328546,-93.4250553941038
57001,86351,1716250,832500,N,1,3,7922,L043,,17119205490000,184764,ELLEN SMITH SWD,001,9.0,II,5,0.0,,3256.0,1890,2048,184764,32.9520031328546,-93.4250553941038
115002,86421,1524880,634690,N,1,3,4313,G125,,17017255700000,184872,AGURS SWD,001,9.0,II,5-C,450.0,,1200.0,1080,1100,184872,32.4023870795383,-94.03961031189621
115003,86421,1524880,634690,N,1,3,4313,G125,,17017255700000,184872,AGURS SWD,001,9.0,II,5-C,450.0,,1200.0,1080,1100,184872,32.4023870795383,-94.03961031189621
40637,86446,2029450,440900,N,1,3,3080,M7343,,17127213260000,184926,TANNEHILL DS SWD,005,9.0,II,5,1190.0,,1524.0,1473,1490,184926,31.878912173931,-92.4052715117218
40638,86446,2029450,440900,N,1,3,3080,M7343,,17127213260000,184926,TANNEHILL DS SWD,005,9.0,II,5,1190.0,,1524.0,1473,1490,184926,31.878912173931,-92.4052715117218
111812,86450,1528249,672196,N,1,5,4313,R229,200.0,17017255790000,184931,M G BELL SWD,001,9.0,II,5,0.0,,1125.0,950,1000,184931,32.5055997389852,-94.0304106404719
111813,86450,1528249,672196,N,1,5,4313,R229,200.0,17017255790000,184931,M G BELL SWD,001,9.0,II,5,0.0,,1125.0,950,1000,184931,32.5055997389852,-94.0304106404719
32605,86809,1700790,720320,N,1,3,1432,0492,,17015219360000,185479,BLVU NAC FF 4SU;WYCHE,017-1,9.0,II,9-FF,0.0,,510.0,417,418,185479,32.643337457890894,-93.4721662388109
32606,86809,1700790,720320,N,1,3,1432,0492,,17015219360000,185479,BLVU NAC FF 4SU;WYCHE,017-1,9.0,II,9-FF,0.0,,510.0,417,418,185479,32.643337457890894,-93.4721662388109
32607,86809,1700790,720320,N,1,3,1432,0492,,17015219360000,185479,BLVU NAC FF 4SU;WYCHE,017-1,9.0,II,9-FF,0.0,,510.0,417,418,185479,32.643337457890894,-93.4721662388109
117060,86960,1530050,731310,N,1,3,2152,H174,160.0,17017257460000,185694,HALL ET AL SWD,001,9.0,II,5,,,2336.0,898,930,185694,32.6681295277618,-94.0272696997468
109872,86966,1557900,797190,N,1,3,2152,0024,,17017257450000,185705,SMITH A SWD,001,9.0,II,5,0.0,,1156.0,1134,1140,185705,32.8502214504566,-93.93962392629629
109873,86966,1557900,797190,N,1,3,2152,0024,,17017257450000,185705,SMITH A SWD,001,9.0,II,5,0.0,,1156.0,1134,1140,185705,32.8502214504566,-93.93962392629629
39755,86970,2026900,441560,N,1,3,3080,M7343,,17127213560000,185724,TANNEHILL LAESSIG SWD,005,9.0,II,5,1191.0,,1521.0,1475,1485,185724,31.880732420501598,-92.4134851318017
39756,86970,2026900,441560,N,1,3,3080,M7343,,17127213560000,185724,TANNEHILL LAESSIG SWD,005,9.0,II,5,1191.0,,1521.0,1475,1485,185724,31.880732420501598,-92.4134851318017
39757,86970,2026900,441560,N,1,3,3080,M7343,,17127213560000,185724,TANNEHILL LAESSIG SWD,005,9.0,II,5,1191.0,,1521.0,1475,1485,185724,31.880732420501598,-92.4134851318017
81787,87039,2107120,353020,N,1,3,7040,1575,,17059225550000,185822,WHATLEY EST SWD,002,9.0,II,5,515.0,,4220.0,3050,3086,185822,31.636890033629104,-92.15594090952258
81788,87039,2107120,353020,N,1,3,7040,1575,,17059225550000,185822,WHATLEY EST SWD,002,9.0,II,5,515.0,,4220.0,3050,3086,185822,31.636890033629104,-92.15594090952258
8907,87047,1914400,774680,N,1,3,5996,T182,,17027211460000,185839,LI NEP SU;D W TANNER FEE,001,9.0,II,9-IW,0.0,,5200.0,5071,5077,185839,32.7961292003981,-92.7786943240697
8908,87047,1914400,774680,N,1,3,5996,T182,,17027211460000,185839,LI NEP SU;D W TANNER FEE,001,9.0,II,9-IW,0.0,,5200.0,5071,5077,185839,32.7961292003981,-92.7786943240697
8909,87047,1914400,774680,N,1,3,5996,T182,,17027211460000,185839,LI NEP SU;D W TANNER FEE,001,9.0,II,9-IW,0.0,,5200.0,5071,5077,185839,32.7961292003981,-92.7786943240697
105211,87077,1574620,820980,N,1,3,2152,0387,,17017257850000,185884,ARTHUR BROOKS SWD,001,9.0,II,5,673.0,,5700.0,1386,1450,185884,32.9161948485546,-93.886180615681
105212,87077,1574620,820980,N,1,3,2152,0387,,17017257850000,185884,ARTHUR BROOKS SWD,001,9.0,II,5,673.0,,5700.0,1386,1450,185884,32.9161948485546,-93.886180615681
60506,87253,2041900,404160,N,1,3,9031,C060,55.0,17043203160000,186176,J L & W L HOLMES SWD,002,9.0,II,5,0.0,,,1290,1300,186176,31.777875414681603,-92.3653076325519
62326,87316,2097100,435950,N,1,3,7130,C428,,17059218860000,186255,LONNIE BROWN ET AL SWD,002,9.0,II,5,0.0,,2800.0,1574,1580,186255,31.8649542671671,-92.1873712025485
99295,87339,1577150,810950,N,1,3,2152,G125,420.0,17017258850000,186290,COURTNEY SWD,001,9.0,II,5,0.0,,3115.0,1088,1098,186290,32.8887214831869,-93.8775228562556
99296,87339,1577150,810950,N,1,3,2152,G125,420.0,17017258850000,186290,COURTNEY SWD,001,9.0,II,5,0.0,,3115.0,1088,1098,186290,32.8887214831869,-93.8775228562556
99297,87339,1577150,810950,N,1,3,2152,G125,420.0,17017258850000,186290,COURTNEY SWD,001,9.0,II,5,0.0,,3115.0,1088,1098,186290,32.8887214831869,-93.8775228562556
99298,87339,1577150,810950,N,1,3,2152,G125,420.0,17017258850000,186290,COURTNEY SWD,001,9.0,II,5,0.0,,3115.0,1088,1098,186290,32.8887214831869,-93.8775228562556
25287,87367,1997890,452920,N,1,3,2768,M7343,,17127214000000,186325,BRINKLEY HEIRS LTF SWD,002,9.0,II,5,1030.0,,,1344,1354,186325,31.911990943107902,-92.50695084428939
25288,87367,1997890,452920,N,1,3,2768,M7343,,17127214000000,186325,BRINKLEY HEIRS LTF SWD,002,9.0,II,5,1030.0,,,1344,1354,186325,31.911990943107902,-92.50695084428939
25289,87367,1997890,452920,N,1,3,2768,M7343,,17127214000000,186325,BRINKLEY HEIRS LTF SWD,002,9.0,II,5,1030.0,,,1344,1354,186325,31.911990943107902,-92.50695084428939
48665,87402,2031920,424990,N,1,3,7850,2972,,17127213030000,186369,CROWN ZELLERBACH A SWD,003,9.0,II,5-C,0.0,,1450.0,1440,1450,186369,31.8351685736025,-92.39736204932379
31758,87498,1702210,720600,N,1,3,1432,0492,,17015219650000,186566,WEATHERBEE SWD,003,9.0,II,5,0.0,,580.0,506,580,186566,32.644141954317696,-93.46756160857531
31759,87498,1702210,720600,N,1,3,1432,0492,,17015219650000,186566,WEATHERBEE SWD,003,9.0,II,5,0.0,,580.0,506,580,186566,32.644141954317696,-93.46756160857531
54592,87510,2061520,426590,N,1,3,9031,P239,,17059225960000,186581,RLO DRLG ASSOC URANIA SWD,001,9.0,II,5,655.0,,1610.0,1577,1587,186581,31.8394540824411,-92.30203599300279
54593,87510,2061520,426590,N,1,3,9031,P239,,17059225960000,186581,RLO DRLG ASSOC URANIA SWD,001,9.0,II,5,655.0,,1610.0,1577,1587,186581,31.8394540824411,-92.30203599300279
5652,87626,1988590,721050,N,1,3,9056,E215,,17061203690000,186744,UNV VN RE GSA;HURLEY,ES-17,9.0,II,11-FS,0.0,,9011.0,8900,8912,186744,32.6490241707055,-92.5372201724472
57018,87815,2054780,417990,N,1,3,9031,F132,310.0,17059226330000,187009,LEXINGTON-ZIMMERMAN SWD,006,9.0,II,5,,,1580.0,1542,1550,187009,31.8158442184355,-92.3237856669063
57019,87815,2054780,417990,N,1,3,9031,F132,310.0,17059226330000,187009,LEXINGTON-ZIMMERMAN SWD,006,9.0,II,5,,,1580.0,1542,1550,187009,31.8158442184355,-92.3237856669063
57020,87815,2054780,417990,N,1,3,9031,F132,310.0,17059226330000,187009,LEXINGTON-ZIMMERMAN SWD,006,9.0,II,5,,,1580.0,1542,1550,187009,31.8158442184355,-92.3237856669063
67561,88313,1689280,839750,N,1,3,2336,0925,,17119206580000,187773,FRYE SWD,001,9.0,II,5,0.0,,3257.0,1882,1900,187773,32.971262792295896,-93.5131814941503
67562,88313,1689280,839750,N,1,3,2336,0925,,17119206580000,187773,FRYE SWD,001,9.0,II,5,0.0,,3257.0,1882,1900,187773,32.971262792295896,-93.5131814941503
67563,88313,1689280,839750,N,1,3,2336,0925,,17119206580000,187773,FRYE SWD,001,9.0,II,5,0.0,,3257.0,1882,1900,187773,32.971262792295896,-93.5131814941503
69168,88335,2055081,383259,N,1,3,6076,A198,,17059226900000,187803,BORDAN SWD,002,9.0,II,5,0.0,,1764.0,1484,1494,187803,31.720364617188398,-92.3229982362907
69169,88335,2055081,383259,N,1,3,6076,A198,,17059226900000,187803,BORDAN SWD,002,9.0,II,5,0.0,,1764.0,1484,1494,187803,31.720364617188398,-92.3229982362907
56080,88346,2055850,420280,N,1,3,9031,F132,520.0,17059226930000,187820,TREMONT B SWD,001,9.0,II,5,1160.0,,1378.0,1140,1154,187820,31.822134730846,-92.3203286561821
56081,88346,2055850,420280,N,1,3,9031,F132,520.0,17059226930000,187820,TREMONT B SWD,001,9.0,II,5,1160.0,,1378.0,1140,1154,187820,31.822134730846,-92.3203286561821
56082,88346,2055850,420280,N,1,3,9031,F132,520.0,17059226930000,187820,TREMONT B SWD,001,9.0,II,5,1160.0,,1378.0,1140,1154,187820,31.822134730846,-92.3203286561821
52160,88386,2062990,433380,N,1,3,9031,F132,,17059227040000,187874,HARDTNER A SWD,015,9.0,II,5,680.0,,1596.0,1516,1560,187874,31.8581126288808,-92.29726142100691
52161,88386,2062990,433380,N,1,3,9031,F132,,17059227040000,187874,HARDTNER A SWD,015,9.0,II,5,680.0,,1596.0,1516,1560,187874,31.8581126288808,-92.29726142100691
41971,88425,2027600,437110,N,1,3,3128,2972,,17127214490000,187923,COUCH-LEX 83 SWD,017,9.0,II,5,1166.0,,1600.0,1450,1460,187923,31.8684976096003,-92.41124152478191
41972,88425,2027600,437110,N,1,3,3128,2972,,17127214490000,187923,COUCH-LEX 83 SWD,017,9.0,II,5,1166.0,,1600.0,1450,1460,187923,31.8684976096003,-92.41124152478191
41973,88425,2027600,437110,N,1,3,3128,2972,,17127214490000,187923,COUCH-LEX 83 SWD,017,9.0,II,5,1166.0,,1600.0,1450,1460,187923,31.8684976096003,-92.41124152478191
60067,88560,1708020,474220,N,1,3,7651,P3640,280.0,17031222600000,188131,RRBB LITTON RA SU;A L LITTON,004,9.0,II,9-IW,0.0,,2850.0,2742,2746,188131,31.967058138172103,-93.4417368758214
51931,88563,2062232,433501,N,1,4,9031,P239,,17059227300000,188135,HARDTNER A-AJK SWD,001,9.0,II,5,672.0,,1592.0,1552,1562,188135,31.858449141834303,-92.2997021892557
51932,88563,2062232,433501,N,1,4,9031,P239,,17059227300000,188135,HARDTNER A-AJK SWD,001,9.0,II,5,672.0,,1592.0,1552,1562,188135,31.858449141834303,-92.2997021892557
51988,88568,2062300,433380,N,1,3,9031,P239,730.0,17059227350000,188140,HARDTNER A SWD,006,9.0,II,5,1060.0,,1588.0,1216,1226,188140,31.8581161616221,-92.29948388120891
68209,88639,2051880,385710,N,1,3,6076,C428,,17059227470000,188248,ELLIOTT SWD,004,9.0,II,5,0.0,,1722.0,1410,1430,188248,31.7271166114793,-92.33328114572849
59671,88817,2051150,410910,N,1,3,9031,C019,,17059227660000,188548,CZ FEE TRACT AZ SWD,002,9.0,II,5,0.0,,,1282,1292,188548,31.796396538327798,-92.3355068079064
59672,88817,2051150,410910,N,1,3,9031,C019,,17059227660000,188548,CZ FEE TRACT AZ SWD,002,9.0,II,5,0.0,,,1282,1292,188548,31.796396538327798,-92.3355068079064
59673,88817,2051150,410910,N,1,3,9031,C019,,17059227660000,188548,CZ FEE TRACT AZ SWD,002,9.0,II,5,0.0,,,1282,1292,188548,31.796396538327798,-92.3355068079064
41120,88900,2030810,440590,N,1,3,3080,T107,,17127214670000,188675,URANIA SWD,N-46,9.0,II,5,0.0,,1526.0,1445,1447,188675,31.878056618373602,-92.40089092402809
41121,88900,2030810,440590,N,1,3,3080,T107,,17127214670000,188675,URANIA SWD,N-46,9.0,II,5,0.0,,1526.0,1445,1447,188675,31.878056618373602,-92.40089092402809
87439,88924,1632880,427800,N,1,3,2872,L045,,17085212690000,188707,DESOTO-TATUM SWD,002,9.0,II,5,0.0,,2150.0,1973,1985,188707,31.837431138409997,-93.68239977317921
87440,88924,1632880,427800,N,1,3,2872,L045,,17085212690000,188707,DESOTO-TATUM SWD,002,9.0,II,5,0.0,,2150.0,1973,1985,188707,31.837431138409997,-93.68239977317921
87441,88924,1632880,427800,N,1,3,2872,L045,,17085212690000,188707,DESOTO-TATUM SWD,002,9.0,II,5,0.0,,2150.0,1973,1985,188707,31.837431138409997,-93.68239977317921
87442,88924,1632880,427800,N,1,3,2872,L045,,17085212690000,188707,DESOTO-TATUM SWD,002,9.0,II,5,0.0,,2150.0,1973,1985,188707,31.837431138409997,-93.68239977317921
135865,88948,2249010,320750,N,1,3,4625,W2320,,17029221540000,188741,FISHER LBR CO SWD,001,9.0,II,5,590.0,,5606.0,2350,2370,188741,31.546114098915602,-91.7007857780357
135866,88948,2249010,320750,N,1,3,4625,W2320,,17029221540000,188741,FISHER LBR CO SWD,001,9.0,II,5,590.0,,5606.0,2350,2370,188741,31.546114098915602,-91.7007857780357
135867,88948,2249010,320750,N,1,3,4625,W2320,,17029221540000,188741,FISHER LBR CO SWD,001,9.0,II,5,590.0,,5606.0,2350,2370,188741,31.546114098915602,-91.7007857780357
135868,88948,2249010,320750,N,1,3,4625,W2320,,17029221540000,188741,FISHER LBR CO SWD,001,9.0,II,5,590.0,,5606.0,2350,2370,188741,31.546114098915602,-91.7007857780357
101017,88971,1575610,811690,N,1,3,2152,2285,,17017262750000,188771,LEA SWD,006,9.0,II,5,262.0,,1210.0,1134,1144,188771,32.8907010857828,-93.88256931588721
101018,88971,1575610,811690,N,1,3,2152,2285,,17017262750000,188771,LEA SWD,006,9.0,II,5,262.0,,1210.0,1134,1144,188771,32.8907010857828,-93.88256931588721
